Customer Zipcode,Customer Segment,Customer Id,Customer Fname,Customer Lname
61554,Corporate,6655,Ashley,Smith
14580,Corporate,2767,Matthew,Braun
96706,Corporate,6051,Gregory,Hoffman
7003,Corporate,8501,Elizabeth,Smith
45601,Corporate,7984,Mary,Cisneros
60120,Corporate,7966,John,Smith
46227,Corporate,1310,Mary,Smith
19446,Corporate,2075,Sarah,Smith
90247,Corporate,4818,Stephanie,Smith
60056,Corporate,2910,Timothy,Curtis
90002,Corporate,1696,Mary,Smith
89103,Corporate,2478,Gerald,Smith
95060,Corporate,286,Mary,Baker
48212,Corporate,12048,Richard,Smith
97301,Corporate,3668,Judy,Smith
95112,Corporate,8371,Christopher,Perkins
48185,Corporate,1709,Matthew,Smith
44870,Corporate,3190,Mary,Leonard
19446,Corporate,8557,Mary,Smith
67212,Corporate,7185,Amber,Smith
48238,Corporate,1189,Mary,Deleon
11550,Corporate,9208,John,Gillespie
23455,Corporate,3690,Brittany,Williamson
98052,Corporate,10650,Donna,Carter
85033,Corporate,10010,Patrick,Diaz
48212,Corporate,8768,Evelyn,Bradford
30318,Corporate,3422,Julia,Woodard
94587,Corporate,7503,Mary,Mathews
37130,Corporate,7842,Melissa,Smith
22192,Corporate,11910,Donna,Weber
78228,Corporate,2892,Mary,Smith
32792,Corporate,10746,Laura,Smith
33614,Corporate,436,Mary,Smith
78704,Corporate,1028,Virginia,Sanders
10701,Corporate,3955,Bryan,Stanton
89030,Corporate,907,Samantha,Kline
93458,Corporate,8175,Mary,Smith
95035,Corporate,7498,Marie,Smith
18901,Corporate,5095,Louis,York
21234,Corporate,9496,Mary,Taylor
60632,Corporate,7672,Mary,Smith
60640,Corporate,3566,Mary,Meyer
11201,Corporate,10512,Mary,Brown
91405,Corporate,10555,Mary,Howell
7307,Corporate,2561,Angela,Smith
77520,Corporate,7316,Marilyn,Wu
79109,Corporate,4170,Debra,Smith
44077,Corporate,6215,Mary,Rush
23452,Corporate,8030,Mary,Johnston
14609,Corporate,4772,Robert,Gonzalez
33064,Corporate,7541,Donna,Smith
79912,Corporate,6342,Kimberly,Blair
60187,Corporate,1974,Joe,Moody
27610,Corporate,5327,Mary,Mcbride
20002,Corporate,11904,Mary,Smith
47374,Corporate,6229,Mary,Smith
91764,Corporate,5488,Mary,Cisneros
8753,Corporate,11190,Billy,Smith
92324,Corporate,8152,Nicholas,Smith
53704,Corporate,7303,Mary,Smith
78753,Corporate,4868,Andrea,Marks
38018,Corporate,5863,Amy,Smith
11219,Corporate,7162,Paul,Smith
10457,Corporate,1196,Mary,Leonard
95023,Corporate,6027,Mary,Moore
92801,Corporate,9936,Scott,Espinoza
94110,Corporate,10437,Mary,Graham
75217,Corporate,7814,Nicole,Powers
90201,Corporate,1640,Mary,Smith
77072,Corporate,1258,Mary,Dyer
45044,Corporate,932,Virginia,Sandoval
7105,Corporate,462,Sean,Skinner
76116,Corporate,8975,Nancy,Mata
40214,Corporate,2232,Paul,Berry
92557,Corporate,713,James,Beasley
14221,Corporate,9235,Mary,Rodriguez
98023,Corporate,8610,Mary,Smith
70117,Corporate,5637,Mary,Wong
33010,Corporate,10687,George,Weeks
60624,Corporate,1127,Bobby,Pope
60623,Corporate,6081,Lauren,Bennett
78666,Corporate,7605,Henry,Roman
8302,Corporate,6729,Janice,Russell
92346,Corporate,1038,Christine,Briggs
78577,Corporate,7738,Mary,Smith
93063,Corporate,9946,Bryan,Kaufman
84010,Corporate,2057,Kathy,Smith
11756,Corporate,6375,Mary,Smith
33624,Corporate,11028,Mary,Long
75240,Corporate,4250,Sharon,Smith
92647,Corporate,8961,Jeremy,Smith
44035,Corporate,6968,Mary,Sims
17404,Corporate,1845,Mary,Jones
10031,Corporate,5812,Angela,Smith
29223,Corporate,1142,Albert,Smith
70117,Corporate,9256,Tiffany,Parks
95008,Corporate,8839,Mary,Smith
93722,Corporate,5528,Nathan,Kent
91748,Corporate,1101,Mary,Smith
21122,Corporate,8767,Timothy,Mejia
78596,Corporate,2420,Mary,Smith
80012,Corporate,8757,Tyler,Gutierrez
89108,Corporate,7729,Jane,Smith
77840,Corporate,4698,Mary,Collier
78852,Corporate,8688,Michelle,Rose
60622,Corporate,786,Mary,Green
67212,Corporate,11087,Mary,Smith
93307,Corporate,10472,Margaret,Cook
8901,Corporate,5211,Brian,Compton
38109,Corporate,7474,Ronald,Levy
93458,Corporate,9757,Madison,Smith
94080,Corporate,10061,Christopher,Black
19134,Corporate,10715,Mary,Brewer
38116,Corporate,7214,Mary,Smith
92843,Corporate,8369,Mark,Chaney
92057,Corporate,624,Mary,Ruiz
20854,Corporate,5619,Mary,Smith
32808,Corporate,8527,Steven,Rivera
8701,Corporate,3908,Alexander,Smith
92509,Corporate,10363,Charles,Zimmerman
10031,Corporate,10095,Michelle,Smith
95127,Corporate,6221,Andrew,Mcgee
94536,Corporate,10661,Mary,Cunningham
47374,Consumer,985,Mary,Martinez
11520,Consumer,10350,James,Smith
11432,Consumer,10261,Bobby,Bell
30067,Consumer,8231,Mary,Jones
49201,Consumer,7359,Alexander,Jacobs
93230,Consumer,1997,Amy,Callahan
21740,Consumer,3330,Mary,Johnson
90221,Consumer,1422,Edward,Smith
91767,Consumer,5972,Mary,Burton
21228,Consumer,3595,Joshua,Lewis
7111,Consumer,3177,Mary,Nguyen
80126,Consumer,2,Mary,Barrett
53704,Consumer,6337,Mary,Smith
92879,Consumer,2330,Sharon,Sellers
85746,Consumer,6467,Mary,Stokes
48235,Consumer,4672,Mary,Smith
28205,Consumer,5756,Mary,Osborn
11219,Consumer,5725,Mary,Smith
78852,Consumer,5778,Evelyn,Smith
76106,Consumer,9271,Christopher,Smith
89103,Consumer,1503,Mary,Garner
90745,Consumer,8016,Patricia,Smith
32808,Consumer,7470,Catherine,Hood
78521,Consumer,1,Richard,Hernandez
49442,Consumer,8147,Mary,Pacheco
48234,Consumer,10839,Mary,Blake
30075,Consumer,2837,Michael,Wilson
90805,Consumer,11262,Laura,Lopez
60610,Consumer,3328,Mary,Cannon
78664,Consumer,11471,Christopher,Smith
8753,Consumer,8790,Mary,Keller
6082,Consumer,12290,Mary,Hawkins
87111,Consumer,8979,Mary,Huffman
10469,Consumer,11381,Mary,Gonzalez
94112,Consumer,6536,Mary,Smith
92243,Consumer,851,Mary,Snyder
80015,Consumer,4097,Russell,Smith
96744,Consumer,578,Dylan,Knapp
11520,Consumer,4754,Mary,Santana
61265,Consumer,2444,Kenneth,Smith
2895,Consumer,4190,Mary,Martinez
60649,Consumer,3168,Mary,Smith
43701,Consumer,12180,Mary,Allen
77072,Consumer,10889,Sarah,Smith
94109,Consumer,458,Charles,Spencer
63033,Consumer,11788,Dennis,Marsh
93030,Consumer,5616,Mary,Dudley
93306,Consumer,6296,Mary,Smith
92115,Consumer,8352,Teresa,Black
55124,Consumer,6637,Eric,Richardson
1841,Consumer,4492,Pamela,Hubbard
27330,Consumer,6879,Mark,Mcguire
10031,Consumer,5567,Mary,Garza
11203,Consumer,9317,Mary,Smith
44107,Consumer,7362,Nicholas,Smith
30083,Consumer,2443,Mary,Gross
94583,Consumer,421,Mary,Smith
80231,Consumer,8107,Mary,Smith
55106,Consumer,12318,Mary,Smith
18901,Consumer,4481,Mary,James
90034,Consumer,3692,James,Smith
91732,Consumer,2951,Steven,Maddox
77450,Consumer,1813,Carol,Mccarthy
60615,Consumer,12414,Mary,Woodward
92069,Consumer,4,Mary,Jones
30022,Consumer,7030,Mary,Schaefer
75060,Consumer,10641,Mary,Hodges
90047,Consumer,4498,Mary,Brown
75080,Consumer,7780,Steven,Smith
60628,Consumer,435,Joan,Barr
10460,Consumer,5780,Mary,Smith
44035,Consumer,5245,Mary,Montgomery
94015,Consumer,9924,Christine,Smith
94087,Consumer,9591,Mary,Gonzalez
92201,Consumer,5661,Christopher,Smith
98115,Consumer,7499,Mary,Powell
90640,Consumer,11998,Mary,Wong
23454,Consumer,9771,Mary,Alexander
53704,Consumer,938,Cheryl,Smith
7104,Consumer,4599,Mary,Smith
60638,Consumer,9775,Katherine,Smith
7060,Consumer,641,Mary,Hamilton
20744,Consumer,7785,Amy,Williams
7104,Consumer,4496,Joseph,Hoffman
27502,Consumer,9104,Mary,Bryan
2169,Consumer,6193,Mary,Li
92154,Consumer,10874,Judy,Smith
93536,Consumer,3811,Mary,Smith
75240,Consumer,9018,Mary,Smith
19148,Consumer,3550,Mary,Garner
96744,Consumer,1707,Mary,Moore
37922,Consumer,12335,Mary,Riley
90001,Consumer,4815,Jerry,Smith
2301,Consumer,10799,Jane,Smith
92113,Consumer,7355,Mary,Warren
49509,Consumer,10921,Jerry,Sherman
84084,Consumer,3569,Jeremy,Smith
78520,Consumer,4945,Mary,Meza
33624,Consumer,11523,Mary,Mayer
1844,Consumer,9108,Kathryn,Smith
60619,Consumer,1480,Jacob,Ayers
11758,Consumer,6465,Mary,Smith
20874,Consumer,10263,Katherine,Bailey
19140,Consumer,953,Mary,Mills
45840,Consumer,8472,Mary,Heath
48098,Consumer,11122,Mary,Smith
91605,Consumer,6986,Judith,Taylor
11221,Consumer,11059,Mary,Daniels
7052,Consumer,2316,Heather,Smith
17603,Consumer,2003,Mary,Brooks
85283,Consumer,5135,Harold,Silva
85283,Consumer,5127,Mary,Smith
94014,Consumer,7756,Mary,Johnson
37922,Consumer,79,Mary,Watkins
11419,Consumer,4783,Shirley,Smith
98226,Consumer,8793,Michelle,Mann
94080,Consumer,4643,Louis,Smith
6460,Consumer,1035,Nancy,Blair
48093,Consumer,2619,Danielle,Morales
95051,Consumer,883,Margaret,Ayala
76116,Consumer,1076,Tyler,Thompson
93727,Consumer,9195,George,Johns
70117,Consumer,8198,Mary,Frank
93720,Consumer,7411,Stephen,Harrison
92104,Consumer,818,Mary,Kennedy
2360,Consumer,6079,Bruce,Perkins
10312,Consumer,11727,Mary,Cowan
91770,Consumer,9614,Patricia,Frazier
43081,Consumer,10111,Mary,Garcia
90046,Consumer,9281,Ann,Smith
77036,Consumer,7248,Marilyn,Diaz
90043,Consumer,1927,Laura,Stevens
92707,Consumer,5146,Harry,Graves
38018,Consumer,7434,Mary,Holloway
11354,Consumer,7354,Judith,Smith
32073,Consumer,4494,Mary,Smith
37013,Consumer,10762,Stephanie,Vasquez
32073,Consumer,504,Cheryl,Livingston
60643,Consumer,8788,Mary,Smith
90703,Consumer,10142,Teresa,Smith
60056,Consumer,3909,Amber,Walker
60629,Consumer,5914,Nicholas,Smith
95020,Consumer,10452,Mary,Smith
92647,Consumer,6308,Mary,Wu
90280,Consumer,8324,Michael,Wilkerson
90042,Consumer,2963,Martha,Sullivan
33176,Consumer,7511,Mary,Park
93309,Consumer,8918,Zachary,Rice
20904,Consumer,8376,Catherine,Moreno
14150,Consumer,3376,Rose,Cannon
79924,Consumer,10459,Jason,Smith
10003,Consumer,8725,Ashley,Smith
92707,Consumer,746,Christopher,Bush
76133,Consumer,12063,Larry,Henderson
48858,Consumer,3721,Melissa,Powers
2135,Consumer,6323,Gerald,Roberts
1201,Consumer,1540,Mary,Mckee
92677,Consumer,11936,Mary,Smith
21061,Consumer,8808,Kenneth,Smith
90057,Consumer,6164,Juan,Bailey
90255,Consumer,3100,Mary,Smith
58501,Consumer,8972,Willie,Phelps
90026,Consumer,10769,Mary,Edwards
63129,Consumer,9968,Brandon,Smith
90027,Consumer,10114,Gregory,Smith
32244,Consumer,2424,Mary,Fernandez
84015,Consumer,10005,Zachary,Day
85225,Consumer,5194,Mary,Smith
7470,Consumer,7228,Joseph,Ryan
78040,Consumer,7414,Dorothy,Smith
60640,Consumer,4941,Mary,Smith
55104,Consumer,1930,Mary,Hooper
78240,Consumer,1278,Mary,Smith
91702,Consumer,4336,David,Reed
95035,Consumer,1474,Mark,Fritz
10027,Consumer,3679,Mary,Carpenter
54601,Consumer,2685,Denise,Smith
44105,Consumer,973,Linda,Hart
48823,Consumer,4602,Karen,Smith
11229,Consumer,3772,Mary,Smith
91342,Consumer,840,Mary,Kidd
42101,Consumer,2276,Mary,Williams
63301,Consumer,2210,Mary,Bryant
92020,Consumer,8664,Mary,Smith
78550,Consumer,12040,Thomas,Moore
10023,Consumer,3855,Amy,Smith
97303,Consumer,2651,Thomas,Howell
94558,Consumer,9569,Mary,Smith
92345,Consumer,5831,Patricia,Smith
92346,Consumer,1307,Austin,Elliott
91343,Consumer,8214,Mary,Smith
85022,Consumer,708,Mary,Rice
90002,Consumer,6751,Mary,Rose
49201,Consumer,11478,Pamela,Smith
21234,Consumer,4233,Matthew,Smith
70003,Consumer,1018,Mary,Smith
85201,Consumer,2414,Lisa,Velasquez
91352,Consumer,9523,Dylan,Jackson
77072,Consumer,10405,Mary,Durham
93063,Consumer,2912,William,Chen
44107,Consumer,5657,Mary,James
60050,Consumer,8330,Kimberly,Ferguson
7470,Consumer,10506,Mary,Smith
94544,Consumer,10905,Lisa,Warner
75216,Consumer,9127,Mary,Nolan
10128,Consumer,11312,Gregory,Trujillo
87111,Consumer,9856,Andrea,Smith
97229,Consumer,8189,Mary,Olsen
44105,Consumer,6812,Sharon,Smith
30080,Consumer,6714,Christina,Smith
30075,Consumer,12300,Mary,Lindsey
33511,Consumer,9618,Rose,Case
20854,Consumer,10796,Debra,Hardy
8901,Consumer,8726,Mary,Diaz
91730,Consumer,8991,Mary,Kennedy
75228,Consumer,8307,Kimberly,Irwin
6460,Consumer,10596,David,Moss
94015,Consumer,12013,Katherine,Kramer
14094,Consumer,4229,Barbara,Smith
77084,Consumer,1498,Peter,Bray
84120,Consumer,10056,Ruth,Smith
91789,Consumer,3978,Barbara,Simmons
43123,Consumer,8018,Ruth,Shepherd
78040,Consumer,6578,Roger,Smith
30043,Consumer,9944,Mary,Smith
90813,Consumer,8851,Mary,Holt
30907,Consumer,3026,Diane,Smith
94536,Consumer,8576,Amanda,Roberson
33324,Consumer,10367,Mary,Smith
60629,Consumer,4183,Kathleen,Glover
11757,Consumer,2642,Mary,Gould
77379,Consumer,91,Ashley,Smith
90631,Consumer,9100,Beverly,Smith
45238,Consumer,9852,William,Harris
48212,Consumer,7839,Emma,Wells
75043,Consumer,6901,Mary,Kaiser
29483,Consumer,8692,Vincent,Smith
90032,Consumer,3643,Donald,Smith
48858,Consumer,3334,Amber,Smith
91732,Consumer,5152,Mary,Andrews
78046,Consumer,11033,Matthew,Fields
22193,Consumer,11712,Edward,Smith
33313,Consumer,2034,Ruth,Smith
95125,Consumer,12097,Mary,Johnson
30907,Consumer,1148,Mary,Anderson
32808,Consumer,6791,Philip,Miles
38118,Consumer,1797,Carolyn,Smith
7003,Consumer,1680,Mary,Santiago
29483,Consumer,6927,Mary,Cohen
95116,Consumer,10685,Amy,Walker
33065,Consumer,6127,Debra,Turner
33594,Consumer,2734,Louis,Richardson
63031,Consumer,9553,Sandra,Smith
44136,Consumer,5709,Shirley,Johnson
93003,Consumer,11550,Nathan,Thompson
11103,Consumer,5046,Mary,Smith
75060,Consumer,10212,Mary,Wright
48103,Consumer,2508,Brandon,Adkins
85032,Consumer,6313,Zachary,Smith
23666,Consumer,5886,Ann,Smith
11355,Consumer,12186,Gloria,Mcknight
10003,Consumer,1489,Robert,Smith
11375,Consumer,10378,Mary,Bradley
91801,Consumer,3973,Sharon,Parsons
30062,Consumer,7061,Evelyn,Stanley
98632,Consumer,13172,Shannon,Hodges
7111,Consumer,868,Mary,Contreras
76116,Consumer,5168,Mary,Smith
90638,Consumer,5797,Roy,Smith
87105,Consumer,6850,Russell,Taylor
90006,Consumer,14467,Zoe,Banks
92707,Consumer,13182,Zenaida,Brock
92243,Consumer,13287,Lee,Huff
92557,Consumer,14159,Constance,Pearson
92840,Consumer,13123,Halee,Ford
24060,Consumer,14339,Morgan,Avery
10462,Consumer,13248,Ivory,Curry
78704,Consumer,13464,Lara,Hayden
78130,Consumer,13356,Nita,Hardy
95823,Consumer,13517,Ayanna,Freeman
97701,Consumer,13138,Constance,Albert
78040,Consumer,13442,Farrah,Dickerson
91910,Consumer,13136,Aphrodite,Graves
93257,Consumer,14153,Martha,Jefferson
10463,Consumer,13277,Melissa,Roberts
91342,Consumer,13276,Carissa,Lambert
11374,Consumer,11684,Denise,Smith
33025,Consumer,10159,Rebecca,Smith
7093,Consumer,2237,Mary,Smith
91606,Consumer,8271,Mary,Smith
91606,Consumer,744,Gary,Hodges
63116,Consumer,5964,Mary,Brown
93536,Consumer,7009,Mary,Smith
92704,Consumer,11214,Joseph,Mccormick
74012,Consumer,1179,Donald,Smith
43228,Consumer,3062,Mary,Smith
11226,Consumer,5502,Mary,Fritz
53209,Consumer,1859,Charles,Smith
60620,Consumer,10522,Andrew,Smith
90247,Consumer,418,Mary,Jackson
44035,Consumer,11874,Mary,Smith
32825,Consumer,11227,Mary,Coleman
76010,Consumer,1708,Margaret,Booth
43068,Consumer,5013,Mary,Peters
7960,Consumer,13606,Renee,Berry
11219,Consumer,8285,Eric,Smith
92336,Consumer,9397,Mary,Curry
49442,Consumer,8200,Mary,Morales
44105,Consumer,1994,Mary,Cox
6460,Consumer,7895,Mary,Snyder
43230,Consumer,1145,Mary,Smith
94550,Consumer,2605,Catherine,Smith
33165,Consumer,9389,Adam,Smith
73505,Consumer,1843,Frank,Garcia
84404,Consumer,9042,Linda,Smith
77080,Consumer,7431,Mary,Fry
23455,Consumer,5719,Mary,Smith
60504,Consumer,10748,Mark,Smith
10463,Consumer,7800,Mary,Sandoval
92840,Consumer,4409,Mary,Foster
91950,Consumer,3270,Alexander,Smith
95206,Consumer,12787,Kimberly,Guerrero
19702,Consumer,14886,Barbara,Hamilton
60639,Consumer,8987,Kathleen,Price
92870,Consumer,12768,Madonna,Rich
87505,Consumer,8671,Cheryl,Barnes
85204,Consumer,5457,Mary,Conrad
78201,Consumer,7234,Mary,Bowers
67212,Consumer,3011,Howard,Delgado
10467,Consumer,14811,Cherokee,Martinez
98115,Consumer,8718,Mary,Alvarez
11235,Consumer,1147,Judy,Smith
88201,Consumer,1309,Mildred,Rios
10460,Consumer,2711,Alice,Rodriguez
78572,Consumer,13736,Demetria,Stephenso
92404,Consumer,7413,Mary,Jenkins
92647,Consumer,6618,Julie,Hamilton
92805,Consumer,998,Steven,Salinas
48093,Consumer,1116,Mary,Henderson
6460,Consumer,4765,Mary,Sweeney
96822,Consumer,7403,Jason,Smith
92117,Consumer,10182,Andrew,Bennett
2301,Consumer,4093,Mary,Pacheco
10466,Consumer,4922,Robert,Russo
95148,Consumer,8396,Mary,Brady
19702,Consumer,11508,Mary,Smith
90638,Consumer,10698,Bobby,Smith
92553,Consumer,3402,Mary,Wilkerson
92646,Consumer,3658,Mary,Weiss
31907,Consumer,4002,Mary,Smith
97007,Consumer,7110,Thomas,Farley
49201,Consumer,8305,Robert,Smith
2135,Consumer,706,Olivia,Ramirez
10306,Consumer,1643,Mary,Carr
60614,Consumer,2814,Debra,Morales
92840,Consumer,1626,Wayne,Gomez
19148,Consumer,1458,Nicholas,Phelps
91710,Consumer,11718,Scott,Smith
92056,Consumer,5494,Rose,Smith
92626,Consumer,2555,Mary,Long
92109,Consumer,1567,Danielle,Smith
32822,Consumer,7099,Mary,Smith
10461,Corporate,2872,Mary,Ortiz
30022,Corporate,6802,Mary,Kim
91402,Corporate,3192,Mary,Lindsey
49509,Corporate,9348,Eric,Smith
67212,Corporate,4540,Mary,Santos
85040,Corporate,9613,Mary,Smith
32808,Corporate,10705,Mary,Potter
94303,Corporate,11259,John,Powell
44102,Corporate,5727,Mary,Smith
10467,Corporate,8761,Brian,Lambert
14120,Corporate,3629,Mary,Smith
84084,Corporate,4478,Mary,Shah
60610,Corporate,9904,Nicholas,Gomez
11103,Corporate,4339,Ruth,Smith
85308,Corporate,11912,Mary,Thornton
60647,Corporate,64,Mary,Reynolds
48858,Corporate,6305,Mary,Smith
25401,Corporate,5561,Jerry,Garner
48224,Corporate,6043,Amanda,Robinson
87505,Corporate,2452,Mary,Mata
33068,Corporate,6789,Jessica,Mcintosh
7960,Corporate,1170,Daniel,Villarreal
78227,Corporate,12,Christopher,Smith
20019,Corporate,325,Mary,Smith
97301,Corporate,7886,Kenneth,Smith
94122,Corporate,1265,Albert,Jones
23233,Corporate,3267,Teresa,Smith
97405,Corporate,12378,Sara,Smith
92882,Corporate,6261,David,Smith
90003,Corporate,6688,Mary,Smith
10456,Corporate,7732,Jerry,Smith
79109,Corporate,1870,Tiffany,Greer
17331,Corporate,2705,Mary,Smith
2135,Corporate,8683,Samantha,Smith
60623,Corporate,7794,Jennifer,Compton
1841,Corporate,11702,Tiffany,Jimenez
90638,Corporate,7792,Zachary,Huber
95630,Corporate,6386,Mary,Smith
78223,Corporate,371,Adam,Marquez
49423,Corporate,10184,John,Walter
95823,Corporate,1081,Mary,Martin
63021,Corporate,4696,Mary,Smith
7002,Corporate,3623,Scott,Smith
33064,Corporate,1537,Linda,Murray
92683,Corporate,2187,Mary,Smith
94509,Corporate,4139,Michelle,Cross
44060,Corporate,11992,Mary,Williamson
70119,Corporate,4736,Zachary,Collins
94591,Corporate,10218,Mary,Romero
78250,Corporate,1985,Lisa,Hudson
92691,Corporate,1741,Joseph,Smith
29720,Corporate,9003,Judy,Duran
95076,Corporate,3862,Jordan,Lopez
60016,Corporate,3274,Mary,Smith
44060,Corporate,9654,Judy,Romero
23455,Corporate,10540,Virginia,Zuniga
60102,Corporate,3075,Jonathan,Peterson
89103,Corporate,567,Donna,Smith
78586,Corporate,7598,Mary,Gonzalez
96816,Corporate,11819,Jerry,Vincent
23462,Corporate,6343,Nicole,Tanner
80126,Corporate,1385,Catherine,Smith
33024,Corporate,3609,James,Waters
76201,Corporate,6046,Brandon,Merritt
19124,Corporate,8126,Mary,Smith
60626,Corporate,11719,Kelly,Shepherd
60629,Corporate,11695,Kathryn,Becker
78596,Corporate,10037,Kenneth,Price
14221,Corporate,7542,Mary,Moss
43229,Corporate,5433,Mary,Flores
23223,Corporate,3482,Mary,Horton
95758,Corporate,9899,Eric,Smith
95127,Corporate,5572,Richard,Smith
33015,Corporate,5069,Mary,Martin
94110,Corporate,12376,Mary,Ortega
92105,Corporate,3361,Virginia,Smith
33165,Corporate,4266,Mary,Edwards
90065,Corporate,6957,James,Knight
10029,Corporate,9063,Dylan,Smith
90650,Corporate,6731,Carol,Smith
70117,Corporate,4757,George,Smith
30318,Corporate,3541,Jeremy,Smith
11377,Corporate,1682,Mary,Hall
85308,Corporate,11411,Kyle,Garcia
60188,Corporate,8592,Justin,Valenzuela
33324,Corporate,5219,Patrick,Smith
95122,Corporate,6888,Cynthia,Mendoza
95014,Corporate,5999,Randy,Smith
44646,Corporate,5041,Mary,Smith
33186,Corporate,8033,Timothy,Estes
94550,Corporate,2156,Mary,Smith
94550,Corporate,8877,Crystal,Stevens
33010,Corporate,2889,Tyler,Smith
11230,Corporate,9707,Mary,Bradley
44102,Corporate,1589,Matthew,Brennan
17701,Corporate,11115,Michelle,Smith
94015,Corporate,4710,Mary,Briggs
92553,Corporate,1917,Mary,Nash
85033,Corporate,2296,Robert,Smith
77081,Corporate,11287,Richard,Richmond
11373,Corporate,6053,David,Smith
2155,Corporate,5704,Matthew,Smith
63116,Corporate,8653,Amanda,Smith
77478,Corporate,8321,Kenneth,Smith
22192,Corporate,2765,Donald,Osborn
75052,Corporate,9448,David,Nichols
10462,Corporate,812,Mary,Smith
30281,Corporate,2839,Carol,Smith
92054,Corporate,5431,Judith,Peck
20009,Corporate,4988,Michelle,Pierce
60636,Corporate,9045,Christopher,Townsend
97303,Corporate,11488,Mary,Foster
60651,Corporate,12135,Danielle,Shepard
75228,Corporate,626,Mary,Weeks
60123,Corporate,6962,Jerry,Sandoval
11434,Corporate,5803,Rebecca,Stewart
97223,Corporate,2094,Mary,Smith
21502,Corporate,3957,Thomas,Smith
91342,Corporate,11001,Jean,Maxwell
92843,Corporate,5958,Mary,Brown
94591,Corporate,7157,Joseph,Smith
75061,Corporate,9763,Mary,Dean
91910,Corporate,11295,Mary,Ayala
60639,Corporate,10980,Victoria,Bowen
26003,Corporate,224,Mary,Hernandez
2135,Corporate,4411,Kathy,Smith
96797,Corporate,10696,Mary,Taylor
27610,Corporate,1652,Mary,Hines
44118,Corporate,3159,Mary,Hill
6082,Corporate,11173,Kathleen,Mayer
96789,Corporate,12133,Nicholas,Vazquez
6460,Corporate,5362,Brenda,Hendricks
33324,Corporate,4915,Matthew,Juarez
96797,Corporate,10117,Julie,Wilson
11230,Corporate,11794,Anthony,Smith
27502,Corporate,7187,Karen,Smith
93277,Corporate,6354,Matthew,Jordan
32792,Corporate,8694,Nancy,Smith
93906,Corporate,682,Emma,Smith
11208,Corporate,11071,Mary,Smith
92111,Corporate,3005,Michael,Delgado
27502,Corporate,2562,Mary,Anderson
6082,Corporate,213,Mary,Mclaughlin
2135,Corporate,10138,Louis,Kennedy
92024,Corporate,11314,Ashley,Mclaughlin
30135,Corporate,8657,Raymond,Smith
78550,Corporate,6963,Mary,Smith
62301,Corporate,10676,Madison,Jackson
